update,timesteps,games,games_in_rollout,elapsed_s,steps_per_s,rollout_s,update_s,wait_s,win_rate,win_rate_us,win_rate_ussr,draw_rate,win_rate_vs_pool,win_rate_vs_anchor,ep_len_mean,turn_mean,entropy,k_valid,entropy_ratio,k_eff,approx_kl,clip_fraction,explained_variance,policy_loss,value_loss,entropy_loss,pool_size,anchor
1036,8506304,25003,19,546.1,2226.0,3.7,7.8,2.5,0.5455,0.3333,0.8,0.0909,0.5455,,298.3,6.11,0.7205,16.89,0.2549,2.06,0.0101,0.0829,0.9502,-0.0104,0.0127,-0.6361,207,random
1037,8514496,25026,23,557.7,2285.6,3.6,7.9,2.41,0.6667,0.375,1.0,0.0,0.6667,,322.5,6.52,0.7371,17.31,0.2585,2.09,0.012,0.0842,0.9224,-0.0104,0.0212,-0.6946,207,random
1038,8522688,25051,25,569.3,2318.8,3.5,7.8,2.32,0.7,0.5,0.8333,0.0,0.7,,404.9,7.12,0.6997,16.06,0.252,2.01,0.0127,0.0917,0.9393,-0.0093,0.0171,-0.6275,207,random
1039,8530880,25079,28,581.0,2179.2,3.8,8.0,2.55,0.8,0.5714,1.0,0.0,0.8,,342.2,6.32,0.6853,16.24,0.2458,1.98,0.0159,0.1024,0.9431,-0.0104,0.0157,-0.6535,207,random
1040,8539072,25093,14,592.7,2248.2,3.6,7.9,2.48,0.75,0.5714,1.0,0.0,0.75,,315.2,7.29,0.6927,16.89,0.245,2.0,0.0107,0.0783,0.9435,-0.0104,0.0154,-0.6566,207,random
1041,8547264,25113,20,604.2,2363.2,3.5,8.1,2.28,0.6,0.6,0.6,0.0,0.6,,382.7,7.15,0.7273,17.03,0.2566,2.07,0.0114,0.0902,0.9095,-0.0095,0.0205,-0.6415,208,random
1042,8555456,25132,19,615.9,2358.2,3.5,8.1,2.31,0.5,0.3333,0.75,0.0,0.5,,418.9,7.89,0.7425,18.24,0.2557,2.1,0.0151,0.0889,0.9517,-0.0114,0.0115,-0.6824,208,random
1043,8563648,25152,20,627.6,2448.3,3.3,8.1,2.17,0.7273,0.5714,1.0,0.0,0.7273,,388.5,6.95,0.7358,17.49,0.2571,2.09,0.0134,0.0909,0.9542,-0.0094,0.0118,-0.6664,208,random
1044,8571840,25182,30,639.2,2431.0,3.4,7.8,2.17,0.8571,1.0,0.8182,0.0,0.8571,,445.7,7.87,0.7448,16.88,0.2635,2.11,0.0133,0.0966,0.9503,-0.0089,0.014,-0.6843,208,random
1045,8580032,25195,13,650.4,2543.6,3.2,7.9,2.09,0.625,0.3333,0.8,0.0,0.625,,320.4,6.31,0.6724,15.95,0.2428,1.96,0.0119,0.0915,0.9403,-0.0108,0.0149,-0.6297,208,random
1046,8588224,25213,18,661.4,2728.6,3.0,8.0,1.84,0.8571,,0.8571,0.0,0.8571,,381.3,6.89,0.7205,16.57,0.2566,2.06,0.0127,0.0857,0.9481,-0.0122,0.0131,-0.6892,209,random
1047,8596416,25235,22,672.6,2767.2,3.0,8.3,1.78,0.8,0.6,1.0,0.0,0.8,,404.7,7.0,0.7892,17.75,0.2744,2.2,0.0155,0.1055,0.9233,-0.0099,0.0186,-0.6709,209,random
1048,8604608,25254,19,684.2,2616.9,3.1,8.0,1.97,0.3333,0.2,1.0,0.0,0.3333,,430.6,7.11,0.7517,17.18,0.2643,2.12,0.0143,0.0912,0.9476,-0.0096,0.0113,-0.6676,209,random
1049,8612800,25271,17,695.8,2414.2,3.4,8.1,2.24,0.75,0.0,1.0,0.0,0.75,,446.3,7.53,0.8056,18.17,0.2778,2.24,0.0118,0.0802,0.9662,-0.0118,0.0097,-0.7231,209,random
1050,8620992,25294,23,707.6,2248.4,3.6,8.0,2.45,0.7333,0.5,1.0,0.0,0.7333,,364.8,7.17,0.7691,17.87,0.2668,2.16,0.012,0.0861,0.9657,-0.0117,0.0107,-0.7291,209,random
1051,8629184,25318,24,719.5,2240.9,3.7,7.9,2.44,0.7273,0.5,1.0,0.0,0.7273,,389.3,6.54,0.7611,17.2,0.2675,2.14,0.0125,0.093,0.9323,-0.0094,0.0207,-0.715,210,random
1052,8637376,25349,31,731.4,2156.1,3.8,8.1,2.57,0.8889,1.0,0.8333,0.0,0.8889,,373.9,6.97,0.842,17.95,0.2916,2.32,0.0128,0.1024,0.916,-0.0084,0.0247,-0.7471,210,random
1053,8645568,25371,22,743.3,2220.1,3.7,8.0,2.53,0.6667,0.5,0.8333,0.0,0.6667,,407.5,7.59,0.7174,15.55,0.2614,2.05,0.012,0.0896,0.9356,-0.0091,0.0179,-0.6615,210,random
1054,8653760,25392,21,754.9,2319.0,3.5,8.2,2.38,0.6923,0.5,1.0,0.0,0.6923,,281.9,5.81,0.7558,16.44,0.27,2.13,0.0127,0.0911,0.9494,-0.0099,0.0128,-0.6822,210,random
1055,8661952,25418,26,766.9,2246.1,3.6,8.0,2.4,0.7143,0.625,0.8333,0.0,0.7143,,337.9,6.77,0.6917,16.79,0.2452,2.0,0.0125,0.0759,0.9464,-0.0101,0.0123,-0.6589,210,random
1056,8670144,25436,18,778.6,2327.4,3.5,8.0,2.34,0.75,0.6667,0.8333,0.0,0.75,,345.4,6.72,0.7452,17.24,0.2617,2.11,0.0115,0.0801,0.9061,-0.0092,0.0193,-0.6894,211,random
1057,8678336,25457,21,790.1,2388.3,3.4,8.0,2.23,0.7857,0.4,1.0,0.0,0.7857,,343.3,7.0,0.7873,17.12,0.2772,2.2,0.0132,0.0782,0.9411,-0.0104,0.0158,-0.7412,211,random
1058,8686528,25485,28,801.7,2406.8,3.4,8.1,2.23,0.7778,0.75,0.8,0.0,0.7778,,435.5,7.18,0.8081,17.98,0.2797,2.24,0.0105,0.0843,0.9493,-0.012,0.0128,-0.7372,211,random
1059,8694720,25504,19,813.8,2160.8,3.8,8.0,2.63,0.3636,0.25,0.6667,0.0,0.3636,,328.6,6.58,0.7546,17.35,0.2644,2.13,0.0095,0.0715,0.9018,-0.0101,0.0232,-0.6627,211,random
1060,8702912,25527,23,825.5,2318.7,3.5,8.0,2.34,0.8667,0.75,1.0,0.0,0.8667,,326.1,6.7,0.71,15.83,0.257,2.03,0.0117,0.0872,0.9499,-0.0112,0.0128,-0.6665,211,random
1061,8711104,25554,27,836.9,2506.3,3.3,8.0,2.09,0.6,0.5714,0.6667,0.0,0.6,,411.7,6.96,0.711,15.82,0.2575,2.04,0.013,0.0965,0.9424,-0.0117,0.0165,-0.6717,212,random
1062,8719296,25574,20,848.7,2238.7,3.7,8.1,2.38,0.3333,0.1667,0.6667,0.0,0.3333,,337.4,6.25,0.7691,17.14,0.2707,2.16,0.0114,0.0865,0.919,-0.0096,0.0215,-0.659,212,random
1063,8727488,25598,24,860.3,2415.7,3.4,8.0,2.21,0.5385,0.1667,0.8571,0.0,0.5385,,302.0,5.88,0.7724,17.05,0.2723,2.16,0.0107,0.084,0.9318,-0.0094,0.0206,-0.7055,212,random
1064,8735680,25619,21,871.8,2479.2,3.3,7.9,2.14,0.6667,0.4286,1.0,0.0,0.6667,,345.0,6.52,0.7769,16.64,0.2763,2.17,0.0121,0.0912,0.9613,-0.0108,0.0118,-0.724,212,random
1065,8743872,25639,20,883.2,2505.3,3.3,7.9,2.09,0.75,0.6667,0.8,0.0,0.75,,410.0,7.25,0.7695,17.35,0.2697,2.16,0.0129,0.0923,0.9616,-0.012,0.0099,-0.7069,212,random
1066,8752064,25662,23,894.6,2416.9,3.4,8.0,2.19,0.6667,0.6667,0.6667,0.0,0.6667,,443.6,7.04,0.7649,17.16,0.2691,2.15,0.0113,0.0835,0.9533,-0.0105,0.0129,-0.7399,213,random
1067,8760256,25681,19,906.3,2321.1,3.5,8.0,2.33,0.5455,0.3333,0.8,0.0,0.5455,,369.2,7.11,0.8265,17.76,0.2873,2.29,0.0137,0.0992,0.9237,-0.0101,0.0181,-0.7353,213,random
1068,8768448,25700,19,918.3,2168.8,3.8,8.0,2.59,0.6667,0.3333,1.0,0.0,0.6667,,400.3,6.68,0.8407,17.35,0.2946,2.32,0.0134,0.0958,0.9562,-0.0116,0.0106,-0.769,213,random
1069,8776640,25726,26,930.2,2191.0,3.7,8.0,2.51,0.6,0.4444,0.8333,0.0,0.6,,385.4,7.58,0.8614,17.95,0.2983,2.37,0.0153,0.1093,0.9093,-0.0094,0.0186,-0.7863,213,random
1070,8784832,25749,23,942.0,2237.6,3.7,8.2,2.46,0.4286,0.2,0.5556,0.0,0.4286,,324.7,6.65,0.8455,17.54,0.2951,2.33,0.0119,0.0897,0.9122,-0.0103,0.0208,-0.7577,213,random
1071,8793024,25767,18,954.1,2218.8,3.7,7.9,2.53,0.6,0.5714,0.6667,0.0,0.6,,385.9,7.06,0.8641,17.35,0.3028,2.37,0.015,0.093,0.9399,-0.0102,0.0154,-0.7724,214,random
1072,8801216,25796,29,965.9,2214.9,3.7,7.9,2.51,0.6667,0.375,1.0,0.0,0.6667,,380.7,7.17,0.8872,17.92,0.3074,2.43,0.0129,0.0994,0.9479,-0.0091,0.0147,-0.7835,214,random
1073,8809408,25813,17,977.5,2305.6,3.6,8.3,2.39,0.5714,0.5,0.6,0.1429,0.5714,,366.3,6.53,0.8404,16.95,0.2969,2.32,0.0142,0.1033,0.9464,-0.0095,0.0139,-0.7518,214,random
1074,8817600,25838,25,989.7,2196.2,3.7,8.3,2.53,0.5,0.2,0.8,0.0,0.5,,352.6,6.48,0.8543,17.31,0.2996,2.35,0.0126,0.0939,0.9226,-0.0094,0.0195,-0.7765,214,random
1075,8825792,25863,25,1002.0,2114.9,3.9,8.0,2.63,0.7143,0.3333,1.0,0.0,0.7143,,383.8,7.4,0.835,17.11,0.294,2.3,0.0113,0.0891,0.9429,-0.011,0.0164,-0.7499,214,random
1076,8833984,25896,33,1014.1,2071.0,4.0,7.9,2.68,0.5294,0.25,0.7778,0.0,0.5294,,296.5,5.82,0.7665,16.81,0.2716,2.15,0.0113,0.0974,0.9545,-0.0102,0.0135,-0.6991,215,random
1077,8842176,25920,24,1025.8,2299.7,3.6,8.0,2.38,0.75,0.25,1.0,0.0,0.75,,332.3,6.21,0.7887,16.23,0.283,2.2,0.01,0.0791,0.9612,-0.0102,0.012,-0.7158,215,random
1078,8850368,25937,17,1037.4,2310.3,3.5,7.9,2.38,0.3333,0.125,0.75,0.0,0.3333,,350.5,7.59,0.786,16.71,0.2791,2.19,0.011,0.0836,0.9507,-0.011,0.0144,-0.7159,215,random
1079,8858560,25961,24,1048.6,2645.3,3.1,7.9,1.91,0.6923,0.3333,1.0,0.0,0.6923,,304.4,6.21,0.7759,16.38,0.2775,2.17,0.0095,0.0751,0.9565,-0.0106,0.0116,-0.7186,215,random
1080,8866752,25979,18,1059.6,2754.1,3.0,8.0,1.8,0.2222,0.0,0.6667,0.0,0.2222,,329.3,5.83,0.8246,17.49,0.2881,2.28,0.0112,0.0907,0.9544,-0.0115,0.0111,-0.7429,215,random
1081,8874944,25999,20,1071.1,2492.6,3.3,8.0,2.1,0.8333,0.5,1.0,0.0,0.8333,,376.6,6.3,0.8759,17.75,0.3045,2.4,0.013,0.0928,0.9571,-0.0091,0.0116,-0.7888,216,random
1082,8883136,26025,26,1082.8,2310.8,3.5,8.2,2.32,0.5,0.3333,0.6667,0.0,0.5,,383.6,6.73,0.8948,17.71,0.3113,2.45,0.0126,0.096,0.9448,-0.0104,0.0161,-0.8031,216,random
1083,8891328,26047,22,1094.7,2301.9,3.6,7.9,2.37,0.3333,0.1111,1.0,0.0833,0.3333,,394.7,7.14,0.8699,17.68,0.3028,2.39,0.0134,0.0959,0.9646,-0.0123,0.0106,-0.7594,216,random
1084,8899520,26067,20,1106.5,2203.3,3.7,8.1,2.51,0.5833,0.2,0.8571,0.0,0.5833,,330.4,6.4,0.8276,16.63,0.2944,2.29,0.0097,0.0914,0.9563,-0.0101,0.014,-0.7443,216,random
1085,8907712,26094,27,1118.6,2139.3,3.8,7.9,2.6,0.4667,0.3333,0.6667,0.0,0.4667,,364.4,7.0,0.8328,17.18,0.2929,2.3,0.0108,0.0936,0.9455,-0.0113,0.0169,-0.761,216,random
1086,8915904,26123,29,1130.3,2280.8,3.6,7.8,2.42,0.6667,0.4,0.8,0.0,0.6667,,364.4,6.9,0.7742,16.45,0.2765,2.17,0.0121,0.0879,0.9421,-0.0099,0.0161,-0.708,217,random
1087,8924096,26148,25,1141.7,2362.8,3.5,8.0,2.29,0.6,0.5,0.75,0.0,0.6,,323.5,5.76,0.7623,17.04,0.2689,2.14,0.0145,0.0985,0.9584,-0.0082,0.0125,-0.7121,217,random
1088,8932288,26172,24,1153.5,2283.3,3.6,7.8,2.38,0.5,0.2857,0.7143,0.0,0.5,,321.8,6.29,0.7394,16.26,0.2651,2.09,0.0118,0.084,0.9396,-0.0089,0.0188,-0.6929,217,random
1089,8940480,26194,22,1164.6,2584.5,3.2,8.1,1.98,0.6154,0.4286,0.8333,0.0,0.6154,,360.2,6.77,0.7648,16.76,0.2713,2.15,0.0119,0.0827,0.9654,-0.011,0.0105,-0.6939,217,random
1090,8948672,26213,19,1176.2,2543.4,3.2,8.2,2.07,0.5,0.3333,1.0,0.0,0.5,,342.8,6.16,0.7732,16.55,0.2755,2.17,0.0103,0.082,0.943,-0.0099,0.0167,-0.7151,217,random
1091,8956864,26230,17,1187.8,2525.6,3.2,8.2,2.07,0.625,0.6,0.6667,0.0,0.625,,317.4,6.35,0.8127,17.4,0.2845,2.25,0.0126,0.0905,0.964,-0.0103,0.0103,-0.7348,218,random
1092,8965056,26252,22,1199.7,2301.1,3.6,8.2,2.37,0.2857,0.0,1.0,0.0,0.2857,,453.6,7.23,0.8168,17.25,0.2868,2.26,0.0113,0.0881,0.9638,-0.0122,0.0112,-0.7402,218,random
1093,8973248,26274,22,1211.2,2543.2,3.2,8.2,2.0,0.5625,0.3,1.0,0.0625,0.5625,,319.1,6.68,0.7739,16.53,0.2759,2.17,0.0136,0.0988,0.9553,-0.0105,0.0126,-0.7274,218,random
1094,8981440,26294,20,1222.8,2568.9,3.2,8.0,1.99,0.2857,0.0,1.0,0.0,0.2857,,438.9,7.2,0.77,17.03,0.2716,2.16,0.0112,0.0891,0.9695,-0.0106,0.0101,-0.6982,218,random
1095,8989632,26320,26,1234.9,2059.4,4.0,7.9,2.67,0.4615,0.0,0.8571,0.0,0.4615,,336.2,5.92,0.8161,17.08,0.2876,2.26,0.0133,0.0958,0.9529,-0.0106,0.0151,-0.73,218,random
1096,8997824,26338,18,1246.8,2122.8,3.9,7.9,2.66,0.6667,0.3333,0.8333,0.0,0.6667,,438.4,7.61,0.794,17.02,0.2801,2.21,0.0107,0.0857,0.9684,-0.0123,0.0089,-0.6932,219,random
1097,9006016,26362,24,1258.7,2154.1,3.8,8.0,2.62,0.6923,0.5,0.8571,0.0,0.6923,,403.5,7.46,0.8255,17.61,0.2878,2.28,0.0122,0.0935,0.9511,-0.0109,0.0148,-0.7234,219,random
1098,9014208,26387,25,1270.7,2140.7,3.8,7.9,2.57,0.6429,0.5,0.7,0.0,0.6429,,386.6,7.36,0.8161,17.16,0.2871,2.26,0.0141,0.0933,0.9501,-0.0096,0.0158,-0.7366,219,random
1099,9022400,26407,20,1282.3,2290.4,3.6,8.0,2.38,0.625,0.25,1.0,0.0,0.625,,337.1,6.15,0.727,16.84,0.2574,2.07,0.0118,0.0865,0.9695,-0.0113,0.0089,-0.6963,219,random
1100,9030592,26434,27,1294.1,2275.4,3.6,8.3,2.39,0.6667,0.4444,0.8889,0.0,0.6667,,317.1,6.44,0.7463,16.52,0.2661,2.11,0.0118,0.0793,0.951,-0.0109,0.0135,-0.6919,219,random
1101,9038784,26457,23,1305.8,2477.0,3.3,8.3,2.13,0.5833,0.3333,0.8333,0.0,0.5833,,358.2,6.52,0.8084,18.17,0.2788,2.24,0.0109,0.0873,0.9546,-0.0105,0.014,-0.7243,220,random
1102,9046976,26480,23,1317.5,2598.0,3.2,8.1,1.95,0.5556,0.3333,1.0,0.0,0.5556,,422.4,7.13,0.751,15.82,0.2719,2.12,0.0119,0.0837,0.959,-0.0103,0.0129,-0.6817,220,random
1103,9055168,26507,27,1329.0,2473.0,3.3,8.1,2.09,0.8182,0.5,1.0,0.0,0.8182,,256.7,5.04,0.7629,16.88,0.2699,2.14,0.0139,0.0982,0.9705,-0.0095,0.0104,-0.6959,220,random
1104,9063360,26528,21,1340.7,2429.8,3.4,8.1,2.18,0.6364,0.2,1.0,0.0,0.6364,,358.9,6.62,0.7106,16.37,0.2542,2.04,0.0114,0.08,0.9688,-0.0117,0.0094,-0.6587,220,random
1105,9071552,26548,20,1352.1,2609.8,3.1,8.4,1.96,0.6667,0.3333,1.0,0.0,0.6667,,383.1,6.15,0.7415,16.93,0.2621,2.1,0.0121,0.0995,0.966,-0.0102,0.0105,-0.6556,220,random
1106,9079744,26568,20,1364.1,2384.0,3.4,8.4,2.29,0.7778,1.0,0.6667,0.0,0.7778,,411.6,7.4,0.7401,17.47,0.2588,2.1,0.0105,0.0814,0.9512,-0.0113,0.0144,-0.6819,221,random
1107,9087936,26594,26,1376.2,2321.8,3.5,8.3,2.32,0.8333,0.75,1.0,0.0,0.8333,,396.8,6.92,0.7085,16.74,0.2514,2.03,0.0125,0.0894,0.9585,-0.0105,0.0132,-0.6636,221,random
1108,9096128,26614,20,1388.4,2245.6,3.6,8.3,2.46,0.6,0.5,0.75,0.1,0.6,,332.4,6.15,0.766,17.98,0.2651,2.15,0.0113,0.0906,0.9658,-0.012,0.0098,-0.6709,221,random
1109,9104320,26640,26,1400.4,2280.3,3.6,8.1,2.42,0.6154,0.375,1.0,0.0,0.6154,,312.5,6.19,0.763,17.2,0.2682,2.14,0.0111,0.0844,0.9492,-0.0097,0.016,-0.6972,221,random
1110,9112512,26664,24,1412.4,2244.1,3.7,8.0,2.4,0.4615,0.2222,1.0,0.0,0.4615,,380.6,7.08,0.7523,16.76,0.2668,2.12,0.0117,0.0905,0.9585,-0.01,0.0132,-0.664,221,random
1111,9120704,26689,25,1424.3,2189.1,3.7,8.1,2.55,0.7778,0.3333,1.0,0.0,0.7778,,399.8,6.64,0.7052,16.4,0.2521,2.02,0.0119,0.0994,0.9691,-0.0116,0.011,-0.6465,222,random
1112,9128896,26718,29,1436.5,2080.9,3.9,8.0,2.71,0.5,0.2222,0.7778,0.0,0.5,,296.9,6.34,0.6559,16.06,0.2363,1.93,0.013,0.0797,0.9202,-0.0102,0.0253,-0.6086,222,random
1113,9137088,26733,15,1448.4,2160.3,3.8,8.1,2.62,0.7778,0.3333,1.0,0.0,0.7778,,328.9,6.53,0.7538,17.59,0.2629,2.12,0.0127,0.0826,0.9751,-0.0112,0.0081,-0.6789,222,random
1114,9145280,26758,25,1460.5,2156.0,3.8,8.4,2.62,0.8,0.7143,0.875,0.0,0.8,,325.4,6.92,0.7404,17.15,0.2605,2.1,0.0142,0.1001,0.9588,-0.0097,0.0121,-0.661,222,random
1115,9153472,26782,24,1472.5,2391.2,3.4,8.4,2.24,0.6429,0.5,1.0,0.0,0.6429,,384.4,7.29,0.7595,17.64,0.2646,2.14,0.0123,0.0781,0.9545,-0.0096,0.0165,-0.6823,222,random
1116,9161664,26804,22,1484.6,2309.0,3.5,8.4,2.37,0.375,0.1667,1.0,0.0,0.375,,381.9,6.55,0.7307,15.73,0.2652,2.08,0.0124,0.0927,0.9705,-0.0095,0.0121,-0.6592,223,random
1117,9169856,26833,29,1496.5,2482.6,3.3,8.3,2.11,0.6667,0.0,0.8333,0.0,0.6667,,334.3,6.38,0.6641,15.49,0.2424,1.94,0.0142,0.0893,0.9532,-0.0065,0.0166,-0.6093,223,random
1118,9178048,26853,20,1508.2,2571.1,3.2,8.3,2.0,0.7,0.4,1.0,0.0,0.7,,343.4,6.25,0.6727,15.81,0.2436,1.96,0.0109,0.0839,0.9772,-0.0112,0.0074,-0.6102,223,random
1119,9186240,26867,14,1520.0,2487.9,3.3,8.4,2.13,0.8571,0.5,1.0,0.0,0.8571,,361.1,6.93,0.6894,16.75,0.2446,1.99,0.01,0.0745,0.9669,-0.0101,0.0105,-0.638,223,random
1120,9194432,26885,18,1531.9,2427.3,3.4,8.6,2.18,0.8333,0.0,1.0,0.0,0.8333,,354.0,6.5,0.7503,17.81,0.2605,2.12,0.0117,0.0976,0.9707,-0.01,0.0107,-0.6696,223,random
1121,9202624,26914,29,1544.0,2364.2,3.5,8.2,2.22,0.8333,0.6,1.0,0.0,0.8333,,438.0,7.59,0.7231,16.69,0.2569,2.06,0.012,0.0788,0.9797,-0.0107,0.0072,-0.6738,224,random
1122,9210816,26939,25,1555.9,2340.4,3.5,8.4,2.32,0.7,0.6667,0.75,0.0,0.7,,402.4,6.76,0.7105,16.87,0.2514,2.03,0.0132,0.0947,0.9647,-0.0113,0.0118,-0.6206,224,random
1123,9219008,26963,24,1567.6,2562.6,3.2,8.3,1.98,0.6154,0.1667,1.0,0.0,0.6154,,304.6,5.83,0.6432,15.94,0.2323,1.9,0.0113,0.0768,0.9655,-0.0097,0.0124,-0.5908,224,random
1124,9227200,26987,24,1579.3,2543.0,3.2,8.0,2.02,0.5455,0.2857,1.0,0.0,0.5455,,347.5,6.38,0.6572,15.61,0.2392,1.93,0.0123,0.0826,0.9629,-0.009,0.0131,-0.608,224,random
1125,9235392,27007,20,1590.9,2368.1,3.5,8.4,2.27,0.4,0.25,1.0,0.0,0.4,,262.2,4.9,0.7068,16.78,0.2506,2.03,0.0107,0.0822,0.9652,-0.0095,0.0121,-0.6645,224,random
1126,9243584,27032,25,1602.8,2484.5,3.3,8.4,2.08,0.6364,0.4286,1.0,0.0,0.6364,,320.9,5.96,0.7097,17.17,0.2496,2.03,0.0113,0.0875,0.9521,-0.008,0.015,-0.6729,225,random
1127,9251776,27054,22,1614.8,2376.3,3.4,8.4,2.25,0.9091,0.8333,1.0,0.0,0.9091,,436.5,7.86,0.6981,16.49,0.2491,2.01,0.0152,0.0966,0.9678,-0.0099,0.0107,-0.6397,225,random
1128,9259968,27075,21,1626.7,2472.3,3.3,8.3,2.13,0.8182,0.75,0.8571,0.0,0.8182,,391.0,6.95,0.7114,16.74,0.2525,2.04,0.0122,0.0854,0.9498,-0.0075,0.0164,-0.6359,225,random
1129,9268160,27097,22,1638.7,2298.6,3.6,8.6,2.37,0.8,0.5,1.0,0.0,0.8,,361.4,6.59,0.7131,16.62,0.2537,2.04,0.0108,0.0757,0.9772,-0.0116,0.0078,-0.6506,225,random
1130,9276352,27116,19,1651.0,2400.2,3.4,8.3,2.25,0.8,0.6667,1.0,0.0,0.8,,367.4,6.74,0.6764,16.7,0.2402,1.97,0.0126,0.0891,0.9746,-0.0105,0.0088,-0.6243,225,random
1131,9284544,27135,19,1663.1,2274.4,3.6,8.7,2.36,0.8,0.3333,1.0,0.0,0.8,,338.8,6.68,0.7176,17.3,0.2517,2.05,0.0136,0.0928,0.9702,-0.0124,0.0099,-0.6759,226,random
1132,9292736,27161,26,1675.9,2029.3,4.0,8.4,2.67,0.7692,0.4,1.0,0.0,0.7692,,427.0,7.46,0.67,16.48,0.2391,1.95,0.0119,0.086,0.9681,-0.0111,0.0097,-0.6351,226,random
1133,9300928,27182,21,1687.8,2535.4,3.2,8.1,2.05,0.5455,0.2,0.8333,0.0,0.5455,,380.2,6.71,0.7246,16.19,0.2603,2.06,0.0099,0.0822,0.9675,-0.0112,0.0096,-0.6413,226,random
1134,9309120,27197,15,1699.3,2545.6,3.2,8.3,2.04,0.75,0.0,1.0,0.0,0.75,,391.7,6.6,0.7287,17.27,0.2557,2.07,0.0115,0.085,0.9811,-0.0115,0.0062,-0.661,226,random
1135,9317312,27218,21,1711.1,2398.3,3.4,8.1,2.19,0.7273,0.0,0.8889,0.0,0.7273,,427.7,7.76,0.7627,18.05,0.2636,2.14,0.0117,0.093,0.9679,-0.0112,0.0102,-0.6799,226,random
1136,9325504,27241,23,1722.9,2324.3,3.5,8.2,2.31,0.5,0.0,0.8,0.0,0.5,,392.4,6.52,0.7202,17.43,0.252,2.05,0.0119,0.0929,0.971,-0.0111,0.0104,-0.6808,227,random
1137,9333696,27267,26,1735.0,2191.4,3.7,8.2,2.56,0.6667,0.4286,0.875,0.0667,0.6667,,385.8,7.04,0.7923,17.61,0.2762,2.21,0.0113,0.0859,0.9386,-0.0082,0.0199,-0.6994,227,random
1138,9341888,27294,27,1747.3,2078.1,3.9,8.2,2.78,0.65,0.2222,1.0,0.0,0.65,,287.5,6.04,0.7664,16.77,0.2718,2.15,0.0106,0.0793,0.963,-0.009,0.0114,-0.6808,227,random
1139,9350080,27318,24,1759.6,2125.4,3.9,8.4,2.66,0.6875,0.4444,1.0,0.0,0.6875,,344.8,6.75,0.7003,16.97,0.2473,2.01,0.012,0.0975,0.9548,-0.0075,0.0144,-0.6343,227,random
1140,9358272,27341,23,1771.9,2153.4,3.8,8.1,2.58,0.5385,0.1667,0.8571,0.0,0.5385,,328.3,6.35,0.6914,17.11,0.2435,2.0,0.0128,0.0813,0.9477,-0.0099,0.0146,-0.6332,227,random
1141,9366464,27363,22,1783.7,2361.8,3.5,8.3,2.29,0.75,0.5714,1.0,0.0,0.75,,378.6,6.86,0.6666,16.77,0.2364,1.95,0.0105,0.0889,0.9681,-0.0111,0.01,-0.6557,228,random
1142,9374656,27385,22,1795.7,2327.6,3.5,8.4,2.33,0.5,0.5714,0.4,0.0833,0.5,,321.6,6.64,0.733,17.86,0.2543,2.08,0.01,0.0855,0.9357,-0.0104,0.0207,-0.6703,228,random
1143,9382848,27412,27,1808.1,2148.0,3.8,8.0,2.63,0.7273,0.625,1.0,0.0,0.7273,,403.9,6.85,0.7075,16.95,0.25,2.03,0.0109,0.0833,0.9608,-0.0104,0.0133,-0.6608,228,random
1144,9391040,27435,23,1819.9,2270.0,3.6,8.0,2.43,0.8,0.6667,0.8571,0.0,0.8,,350.7,6.48,0.6827,16.75,0.2422,1.98,0.0137,0.0928,0.9563,-0.0083,0.0145,-0.6289,228,random
1145,9399232,27454,19,1831.6,2264.3,3.6,8.4,2.45,0.5385,0.1429,1.0,0.0,0.5385,,358.6,7.16,0.7109,17.53,0.2482,2.04,0.0095,0.0856,0.9789,-0.0114,0.0066,-0.646,228,random
1146,9407424,27477,23,1843.7,2296.5,3.6,8.2,2.41,0.7273,0.0,1.0,0.0,0.7273,,400.6,7.35,0.719,17.52,0.2511,2.05,0.0129,0.0913,0.9745,-0.0119,0.0075,-0.634,229,random
1147,9415616,27502,25,1855.7,2279.6,3.6,8.3,2.42,0.5,0.2222,0.7778,0.0,0.5,,301.3,6.4,0.6547,17.3,0.2297,1.92,0.0092,0.0672,0.9395,-0.0078,0.0161,-0.6075,229,random
1148,9423808,27523,21,1867.9,2193.1,3.7,8.4,2.54,0.6667,0.3333,1.0,0.0,0.6667,,401.5,6.48,0.7477,18.28,0.2573,2.11,0.012,0.0771,0.9708,-0.0116,0.0088,-0.6703,229,random
1149,9432000,27543,20,1879.8,2422.7,3.4,8.2,2.22,0.5833,0.3333,0.8333,0.0,0.5833,,360.6,6.95,0.7366,17.61,0.2568,2.09,0.013,0.0848,0.9208,-0.0104,0.0193,-0.6749,229,random
1150,9440192,27580,37,1891.8,2318.7,3.5,8.4,2.34,0.55,0.1818,1.0,0.05,0.55,,328.0,6.32,0.6795,17.1,0.2393,1.97,0.0201,0.0793,0.9129,-0.0096,0.0225,-0.6276,229,random
1151,9448384,27594,14,1903.5,2529.4,3.2,8.4,2.09,0.6667,0.6,1.0,0.0,0.6667,,330.0,5.79,0.7383,17.64,0.2572,2.09,0.0104,0.0826,0.9591,-0.0109,0.0114,-0.6915,230,random
1152,9456576,27619,25,1915.7,2328.6,3.5,8.4,2.33,0.5556,0.3333,1.0,0.0,0.5556,,339.2,6.08,0.7485,17.75,0.2602,2.11,0.0116,0.0855,0.9689,-0.0111,0.0094,-0.7006,230,random
